1;The Rising Sun - Pink;57; Vous êtes dans un désert et vous tombez sur un cube, quelle est sa taille ?; très grand; aussi grand que moi; très petit;
452;Moon - Light Blue;32; Sympathisez-vous avec l'équipe la plus forte ou la plus faible ?; le plus fort; le plus faible; Je ne sympathise guère avec aucune équipe;
453;Moon - Light Blue;32; Vous préférez aller au cinéma ou regarder un film chez vous ?; cinéma; domicile; Je ne regarde jamais de films;
454;Moon - Light Blue;32; Avez-vous des jeux de société à la maison ?; oui; non; peut-être quelqu'un de quand j'étais enfant;
455;Moon - Light Blue;32; Vous sentez-vous souvent observé par les autres ?; oui; non; quelquefois;
456;Moon - Light Blue;32; Iriez-vous vivre avec un inconnu ?; oui; non; ça dépend si je l'aime physiquement;
457;Moon - Light Blue;32; Aimeriez-vous partir dans un nouveau pays où personne ne vous connaît ?; oui; non; ça dépend du pays;
458;Moon - Light Blue;32; Aimeriez-vous raconter votre vie complètement différente de la vraie?; oui; non; parfois j'aimerais;
459;Moon - Light Blue;32; Vous avez peur de vous perdre ?; oui; non; seulement si je suis dans un endroit que je ne connais pas;
460;Moon - Light Blue;32; Un objet est sur le point de tomber de la table, que faites-vous ?; j'essaie de l'attraper; je le laisse tomber;Je fais semblant de ne pas le voir tomber;
461;Moon - Light Blue;32; En raison d'une forte tempête, vous manquez une sortie en bateau prévue, que faites-vous ?; Je réserve pour un autre jour; J'attends la fin du mauvais temps; Je vais directement à un autre endroit avec des amis;
462;Moon - Light Blue;32; Quelqu'un crie parce qu'il vient de le voler, que faites-vous ?; Je fais semblant de ne pas l'entendre; je cours à son aide; je demande de l'aide;
463;Moon - Light Blue;32; Si vous pensez à une balle, quel mouvement fait-elle ?; ça glisse; ça tourne; la balle reste immobile;
464;Moon - Light Blue;32; Un concurrent de votre employeur vous propose un salaire plus élevé, que faites-vous ?; j'accepte tout de suite; Je décline l'offre; j'y pense;
465;Moon - Light Blue;32; Où vous détendez-vous le plus ?; chez moi; mer; Montagne;
466;Moon - White;34; Quel est votre genre de livre préféré ?; roman; horreur; poésie;
467;Moon - White;34; Aimez-vous porter?; une casquette; un bandana; rien;
468;Moon - White;34; Avez vous beaucoup d'amis?; oui; suffisant; Malheureusement non;
469;Moon - White;34; Souhaitez-vous changer de nom ?; Oui; non; parfois j'aimerais;
470;Moon - White;34;Un inconnu vous demande de danser...; j'accepte tout de suite; Je décline l'invitation; je me fais désirer;
471;Moon - White;34; Vous êtes à un dîner avec des inconnus, comment vous sentez-vous ?; à l'aise; inconfortable; protagoniste absolu;
472;Moon - White;34; Vous recevez une invitation à dîner de votre meilleur ami dans un lieu raffiné, qu'en pensez-vous ?; il veut me parler; je trouve ça très étrange; un beau geste;
473;Moon - White;34; Ils vous demandent de gravir une petite montagne…; Je décline l'invitation; j'accepte avec enthousiasme; J'invente une excuse;
474;Moon - White;34; Vos amis vous ont préparé une fête surprise...; ils pourraient me prévenir; quelle belle idée; je me sens comme une star;
475;Moon - White;34; Lorsque vous marchez...; J'évite de marcher sur les joints du parquet; je regarde droit dans ma direction; Je regarde autour;
476;Moon - White;34; Vous organisez vos vacances...; des mois à l'avance; à la dernière minute; à la recherche du bon rapport qualité/prix;
477;Moon - White;34; Comment fête-t-on un anniversaire ?; je ne le fête pas; Je fais toujours un cadeau;J'organise une soirée romantique;
478;Moon - White;34; On te présente une personne mais tu ne comprends pas le nom, que fais-tu ?; je demande le nom; Je prévois de demander le nom plus tard; je fais semblant de le comprendre;
479;Moon - White;34; Vous préférez vous taire souvent ?; jamais; Oui; quelquefois;
480;Moon - White;34; Trouvez-vous que les gens qui plaisantent toujours sont :; superficiel; drôle; intelligent;
481;Moon - White;34; Vous détestez aller aux concerts car il y a trop de monde :; réel; faux; Je ne suis pas intéressé par les concerts;
482;Moon - White;34; Considérez-vous les vendeurs comme des personnes de confiance ?; non, ils veulent juste vendre; assurément; Cela dépend de la personne;
483;Moon - White;34; Lorsque vous sortez avec votre ami, essayez-vous de vous habiller en accord avec sa tenue ?; jamais; toujours; J'ai ma propre façon de m'habiller;
484;Moon - Red;33; Êtes-vous gêné d'inviter quelqu'un à un rendez-vous ?; vraiment vraiment beaucoup; en aucun cas; Cela dépend à qui je demande;
485;Moon - Red;33; Si un vendeur insiste pour vous vendre un produit, finirez-vous par l'acheter ?; non; très probablement oui; ça dépend si je l'aime;
486;Moon - Red;33;Pensez-vous que votre personnage est conditionné par les conditions météorologiques ?; souvent; quelquefois; jamais; toujours
487;Moon - Red;33; Je considère les hommes superficiels quand :; ils ne pensent qu'à s'amuser; ils ne pensent qu'à l'argent; ils minimisent tout;
488;Moon - Red;33; Si j'étais né ailleurs...; j'aurais été la même personne; j'aurais eu plus d'opportunités; j'aurais rencontré de meilleures personnes;
489;Moon - Red;33; Vous avez gagné un billet pour 2 personnes pour assister à un événement social important, que décidez-vous de faire ?; j'abandonne; j'invite quelqu'un; J'y vais seul;
490;Moon - Red;33; Quand le téléphone sonne pensez-vous :; ils me dérangent; ça doit être quelque chose d'important; ils m'appellent pour m'inviter quelque part;
491;Moon - Red;33; Vous devez divertir deux enfants, que faites-vous ?; j'essaie de les faire rire; je leur raconte une histoire; Je les fais jouer les uns avec les autres;
492;Moon - Red;33; Vous entrez dans une pièce et les gens parlent de vous, qu'en pensez-vous ?; ils vont me complimenter; Je n'ai aucune idée;ils vont se moquer de moi;
493;Moon - Red;33; Après un long moment vous avez une soirée libre, que faites-vous ?; je sors dîner; Je m'assieds sur le canapé pour regarder un film; J'appelle tout le monde pour organiser une fête;
494;Moon - Red;33; Votre téléphone est mort, comment vous sentez-vous ?; perdu; indifférent; anxieux; heureux
495;Moon - Red;33; Tu es courtisé par la personne la plus sexy de la ville, que fais-tu ?; je dis à tout le monde; je garde ça pour moi; Je ne fais pas confiance à sa cour;
496;Moon - Red;33; Si pendant une journée de travail vous n'avez rien à faire, comment vous sentez-vous ?; ennuyé; déprimé; je suis heureux donc je me repose;
497;Moon - Red;33; Quel repas ne sauteriez-vous jamais ?; petit-déjeuner; déjeuner; dîner; goûter de l'après-midi
498;Moon - Red;33; Pensez-vous que les choses peuvent être conditionnées par la chance ?; Oui absolument; en aucun cas; parfois j'y pense;
499;Moon - Red;33; Vous aimez regarder à la télé :; un spectacle policier; un programme de cuisson; un documentaire scientifique;
500;Moon - Red;33; Votre partenaire choisit de passer les vacances avec ses amis et non avec vous, qu'en pensez-vous ?;il/elle préfère rester avec eux; il/elle a besoin de se détendre; il/elle n'est plus mon partenaire;
501;Moon - Red;33; Vous aimez prendre soin des fleurs ?; Oui beaucoup; Non pas du tout; Je voudrais;
502;Moon - Green;31; Aller vite signifie :; courir un grand risque; ressentir une forte émotion; essayer d'arriver à l'heure;
503;Moon - Green;31; Il faut créer une ambiance fun, comment fait-on ?; j'allume la musique; je fais des blagues; Je ne veux pas naturellement être drôle;
504;Moon - Green;31; Si vous deviez écrire vos défauts sur une feuille de papier, à quoi ressemblerait cette feuille ?; Il resterait vide; il aurait quelques lignes remplies; peut-être qu'ils ne tiendraient pas tous dans un morceau de papier;
505;Moon - Green;31; Avec qui fêtez-vous un succès ?; seul; seulement avec ceux que j'aime; avec le plus de monde possible;
506;Moon - Green;31; Est-ce que rencontrer de nouvelles personnes vous donne de l'énergie ?; oui; non; pas beaucoup; ça dépend des gens que je rencontre
507;Moon - Green;31; Lequel de ces jeux préférez-vous ?; cartes; jeu d'échecs; Monopole;
508;Moon - Green;31;Vous avez 2 heures de temps imprévues, que faites-vous ?; je vais au cinéma; je visite un musée; Je fais du sport; je dors
509;Moon - Green;31; Voudriez-vous vous réfugier...; dans un château; dans un bois; dans un champ de maïs;
510;Moon - Green;31; Comment passeriez-vous une soirée dans une grande métropole ?; J'irais dans un endroit sympa pour boire et danser; dans un beau restaurant; se promener dans les rues du centre;
511;Moon - Green;31; Combien sont vos meilleurs amis ?; entre 2 et 4; seulement un; plus de 5;
512;Moon - Green;31; Comment votre professeur d'école primaire vous décrirait-il ?; timide et réservé; agité; animé;
513;Moon - Green;31; Avez-vous beaucoup de choses à dire ?; oui; non; rarement; ça dépend du contexte
514;Moon - Green;31; Après avoir longuement discuté avec les gens, préférez-vous être seul ?; oui; non; quelquefois; presque toujours
515;Moon - Green;31; Aimeriez-vous avoir des œuvres d'art à exposer en public?; oui; non; Je ne m'intéresse pas à l'art;
516;Moon - Green;31; Aimeriez-vous vivre dans une maison avec de nombreux étrangers?; oui; non; Je ne sais pas, je devrais essayer;
517;Moon - Green;31;Vous avez été présenté à un ami de votre ami, comment vous comportez-vous ?; nous devenons rapidement amis; je reste sur le mien; J'essaie de mieux le connaître;
518;Moon - Green;31; Vous aimez porter des vêtements provocants ?; oui; non; Rarement;
519;Moon - Green;31; Dormirez-vous paisiblement même avec une personne inconnue ?; oui; non; je ne sais pas;
520;Job - Green;15; L'employeur vous oblige à toujours faire des heures supplémentaires, qu'en pensez-vous ?; J'arrête; Je deviendrai important dans l'entreprise; je gagnerai plus;
521;Job - Green;15; Que ressent votre corps après le travail ?; fatigue; Puissance; endurance;
522;Job - Green;15; Préférez-vous travailler en tant qu'entrepreneur ou en tant qu'employé?; chef d'entreprise; employé; chacun a ses côtés positifs et négatifs;
523;Job - Green;15; Qu'est-ce qui vous fatigue le plus ?; travail manuel; travail mental; ne fonctionne pas;
524;Job - Green;15; L'entreprise est en crise et l'employeur vous demande de travailler gratuitement quelques heures pour le bien de l'entreprise. Acceptez-vous?; oui; non; seulement s'il propose une future augmentation de salaire;
525;Job - Green;15;Qu'est-ce que vous n'abandonneriez jamais parmi ces choses ?; vacances d'été; vacances d'hiver; un café après le déjeuner;
526;Job - Green;15; Savez-vous exactement combien d'argent vous avez dans votre portefeuille ?; oui; non; rarement; presque toujours
527;Job - Green;15; Savez-vous exactement, outre l'argent, ce que vous avez dans votre portefeuille ?; oui; non; rarement; presque toujours
528;Job - Green;15; Quel animal choisiriez-vous parmi ceux-ci pour représenter votre famille ?; un félin; un pachyderme; un oiseau;
529;Job - Green;15; Vous souhaitez créer une entreprise qui puisse aider les pays en voie de développement ?; oui; non; Je ne sais pas, mais ça pourrait être intéressant;
530;Job - Green;15; Lisez-vous les étiquettes au supermarché ?; oui; non; rarement; presque toujours
531;Job - Green;15; Vous souhaitez organiser un concert ?; oui; non; je ne sais pas; il pourrait être intéressant
532;Job - Green;15; Vous aimez regarder des publicités ?; oui, assez; non; j'adore les publicités; je déteste les publicités
533;Job - Green;15; Es-tu bon en dessin?; oui; non; j'étais adolescent;
534;Job - Green;15; Aimeriez-vous agir?; oui; non; parfois j'aimerais essayer;
535;Job - Green;15; Considérez-vous votre ville éco-durable ?; oui; non; pas beaucoup;
536;Job - Green;15; Considérez-vous Al Pacino comme un grand acteur ?; oui; non; je le considère comme le meilleur;
537;Job - Green;15;Aimeriez-vous vivre aux Maldives ?; Oui beaucoup; non; je ne sais pas; Je préférerais d'autres endroits
538;Job - Green;15; Avez-vous déjà pensé à la façon dont vous feriez une publicité?; oui; non; non, mais j'aimerais;
539;Job - Green;15; Accueilliriez-vous un toxicomane chez vous ?; oui; non; seulement si je le connais; j'admire ceux qui font
540;Job - Green;15; Participeriez-vous à une descente en canot d'un ruisseau?; oui; non;peut-être, je n'ai jamais essayé;
541;Job - Red;16; Êtes-vous intéressé à comprendre une œuvre d'art?; oui; non; seulement si je l'aime;
542;Job - Red;16; Feriez-vous la promotion d'une campagne pour défendre les droits de l'enfant ?; oui; non; J'aimerais bien; je ne pourrais pas
543;Job - Red;16; Réciteriez-vous un poème à la radio ?; oui; non; jamais, pour quelque raison que ce soit; peut-être
544;Job - Red;16; Les espaces clos vous font peur ?; oui; non; seulement s'il fait noir;
545;Job - Red;16; Dans quel secteur souhaitez-vous créer une entreprise ?; immobilier; artisanat; Je ne voudrais jamais avoir ma propre entreprise;
546;Job - Red;16; Avez-vous regretté le cursus que vous avez suivi ?; oui; non; quelquefois; très souvent
547;Job - Red;16; Seriez-vous prêt à changer de vie pour une opportunité d'emploi ?; oui; non; ça dépend de l'offre;
548;Job - Red;16; Votre CV reflète-t-il votre poste ?; absolument pas; oui; peut-être;j'ai un travail merveilleux
549;Job - Red;16; Les personnes que vous connaissez seraient-elles disposées à vous présenter à quelqu'un pour une offre d'emploi importante ?; oui; non; peut-être, mais ils sont envieux;
550;Job - Red;16; Pensez-vous que la présence physique est importante pour obtenir un poste important ?; oui; non; fondamental;
551;Job - Red;16; Avez-vous déjà aidé quelqu'un à trouver un emploi?; oui; jamais; Je n'ai pas de relations influentes;
552;Job - Red;16; Pourquoi les gens sont-ils au chômage ?; ils ne veulent pas travailler; ils n'ont pas les bonnes compétences; le monde des affaires est trop compliqué;
553;Job - Red;16; Quand vous lisez des offres d'emploi, qu'en pensez-vous ?; les salaires sont trop bas; compétences excessives requises; Je ne les lis que par curiosité;
554;Job - Red;16; Les jeunes peuvent-ils remplir des rôles importants au travail?; absolument oui; absolument pas; ça dépend de leurs compétences;
555;Job - Red;16; Aimeriez-vous travailler comme motivateur pour les autres?; je ne pourrais pas; c'est mon rêve; je ne sais pas;
556;Job - Red;16; Considérez-vous vos collègues comme une menace pour votre carrière ?; quelquefois; toujours; jamais;
557;Job - Red;16; Aimez-vous détailler votre programme?; Oui beaucoup; Non pas du tout; Je ne mentionne que les choses les plus importantes;
558;Job - Red;16;Pensez-vous qu'un entretien d'embauche en ligne peut avoir un résultat positif ?; oui; non; rarement;
559;Job - Red;16; Vous devez livrer un travail d'ici demain matin, vous n'avez pas encore fini et il est déjà minuit passé, que faites-vous ?; Je tiens bon jusqu'à ce que j'aie fini; je le livre incomplet; J'invente une excuse et je ne vais pas au travail;
560;Job - Red;16; Une équipe est motivée si :; les gens gagnent beaucoup; les gens se sentent considérés; les gens deviennent amis les uns avec les autres;
561;Job - Red;16; Quand tu es au travail...; J'agis comme si j'étais le patron; j'essaie de bien faire mon travail; j'appelle mes amis;
562;Job - Blue;14; Vous souhaitez embaucher directement des personnes ?; oui; non; peut-être; c'est trop difficile
563;Job - Blue;14; Vous souhaitez organiser des mariages ?; oui; non; peut-être; c'est mon rêve
564;Job - Blue;14; Vous aimeriez travailler dans des secteurs qui contribuent à l'amélioration écologique?; oui; non; peut-être; c'est mon rêve
565;Job - Blue;14; Aimeriez-vous travailler en étroite collaboration avec les animaux?; oui; non; vraiment vraiment beaucoup;
566;Job - Blue;14; Votre patron est une bonne personne mais il n'est pas cohérent...; Je déteste les gens incohérents; le plus important c'est qu'il soit quelqu'un de bien;J'aimerais qu'il soit une bonne personne et aussi cohérent;
567;Job - Blue;14; Quel genre d'avocat aimeriez-vous être ?; avocat criminaliste; Je ne serais jamais avocat; un avocat qui s'occupe de causes sociales;
568;Job - Blue;14;“La vie fleurit par le travail.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
569;Job - Blue;14;“Ce n’est pas le travail difficile qui est monotone, c’est le travail superficiel.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
570;Job - Blue;14;“Le travail du matin vaut de l'or.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
571;Job - Blue;14;“Un travail constant vient à bout de tout.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
572;Job - Blue;14;“Ose être honnête et ne crains pas le travail.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
573;Job - Blue;14;“Un travail opiniâtre vient à bout de tout.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
574;Job - Blue;14;“Le travail acharné et l’extrême indigence triomphent de tout.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
575;Job - Blue;14;“Le travail comme le génie est un don.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
576;Job - Blue;14;“Jours de travail ! Seuls jours où j'ai vécu !”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
577;Job - Blue;14;“Le fruit du travail est le plus doux des plaisirs.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
578;Job - Blue;14;“La meilleure condition de travail, c'est les vacances.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
579;Job - Blue;14;“Le travail a été fait pour l'homme, et non pas l'homme pour le travail.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
580;Job - Blue;14;“Le talent sans travail n'est qu'une sale manie.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
581;Job - Blue;14;“Une société fondée sur le travail ne rêve que de repos.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
582;Job - Blue;14;“Ne mesure pas ton travail tant que la journée n’est pas finie.”;je suis d'accord ;je ne suis pas d'accord ;je ne suis d'accord qu'en partie;
583;Job - Blue;14; Que pensez-vous d'un travail de salarié ?; ennuyeuse; une excellente opportunité; quelque chose qui donne de la sérénité;
584;Wolves - Grey;59; Vous faites la queue depuis une heure et un jeune homme passe devant vous. Comment réagissez-vous ?; je le pousse dehors; Je me fâche et me dispute; Je l'invite gentiment à respecter la ligne;
585;Wolves - Grey;59;Pensez-vous qu'utiliser la violence dans certaines situations est utile ?; jamais; oui; juste pour me défendre ou défendre quelqu'un qui m'est cher;
586;Wolves - Grey;59; Comment vous comportez-vous dans une discussion très animée ?; je ne m'exprime pas; je perds patience; J'essaie d'expliquer mes raisons;
587;Wolves - Grey;59; Lorsque vous vous mettez en colère, avez-vous tendance à casser quelque chose ?; oui; non; quelquefois; très souvent
588;Wolves - Grey;59; Avez-vous tendance à éviter les gens qui se plaignent toujours ?; oui; non; Je ne supporte pas les gens qui se plaignent;
589;Wolves - Grey;59; Que faites-vous si vous êtes coincé dans un embouteillage ?; je me mets en colère; j'appelle mes amis; je pense à mon travail;
590;Wolves - Grey;59; Un homme vous renverse du café. Comment réagissez-vous ?; je l'insulte; j'accepte les excuses; Je me mets en colère, mais je me calme immédiatement dès qu'il s'excuse;
591;Wolves - Grey;59; Aimeriez-vous être Sylvester Stallone ou Keanu Reeves ?; Sylvester Stallone; Keanu Reeves; ni; les deux
592;Wolves - Grey;59; Pensez-vous que l'été est le moment idéal pour rencontrer de nouvelles personnes ?; oui; non; Probablement oui; il n'y a pas de moment idéal
593;Wolves - Grey;59; Aimez-vous les intimidateurs?; oui; non; rarement;
594;Wolves - Grey;59;Dites-vous souvent des mensonges ?; oui; non; rarement; très souvent
595;Wolves - Grey;59; Êtes-vous prêt à tricher pour gagner ?; oui; non; rarement; presque toujours
596;Wolves - Grey;59; S'ils vous donnent la mauvaise monnaie, le signalez-vous ?; oui; non; seulement s'ils me servaient gentiment;
597;Wolves - Grey;59; Vous préférez Dogue Allemand ou Chihuahua ?; Grand danois; chihuahuas; ni; je les aime tous les deux
598;Wolves - Grey;59; Êtes-vous d'enracinement pour le lion ou la gazelle?; Lion; gazelle; je n'ai pas de préférences;
599;Wolves - Grey;59; Préférez-vous le chien ou le chat ?; chien; chat; ni; je les aime tous les deux
600;Wolves - Grey;59; Êtes-vous économe?; oui; non; rarement; presque toujours
601;Wolves - Grey;59; Passez-vous Noël en famille ?; oui; non; rarement; presque toujours
602;Wolves - Grey;59; Vous aimez revoir de vieux films ou séries TV ?; oui assez; non; J'aime beaucoup;
603;Wolves - Blue;58; Faites-vous le même métier que vos parents ?; oui; non; non, mais j'aimerais;
604;Wolves - Blue;58; Vous aimez les sports dangereux ?; oui; non; non, mais j'aimerais;
605;Wolves - Blue;58; Vous aimez les films d'horreur ?; oui; non; j'aime ne regarder que des films drôles;
606;Wolves - Blue;58; Aimeriez-vous un travail qui vous fait voyager tout le temps?; oui; non; cela dépend du travail qui m'est proposé;
607;Wolves - Blue;58; Avez-vous déjà déménagé ?; oui; non; une fois, il y a de nombreuses années;
608;Wolves - Blue;58; Regrettez-vous le passé ?; oui; non; rarement; très souvent
609;Wolves - Blue;58;Si vous êtes parmi des étrangers, essayez-vous de faire connaissance ?; oui; non; rarement; presque toujours
610;Wolves - Blue;58; Aimeriez-vous aller dans l'espace ?; oui; non; non, mais ce serait définitivement excitant;
611;Wolves - Blue;58; Faites-vous le travail que vous imaginiez quand vous étiez enfant ?; oui; Non pas du tout; pas vraiment, mais ça s'en rapproche;
612;Wolves - Blue;58; Le monde est-il un endroit plein d'opportunités ?; oui; non; oui, mais seulement pour quelques-uns;
613;Wolves - Blue;58; Buvez-vous des boissons sucrées ?; oui; non; rarement; très souvent
614;Wolves - Blue;58; Vous aimez vous parfumer ?; oui; non; je n'aime pas les parfums; uniquement pour des situations particulières
615;Wolves - Blue;58; Préférez-vous un bon steak ou un bon plat de poisson ?; un bon bifteck; poisson; ni; J'aime les deux
616;Wolves - Blue;58; Savez-vous nager?; assurément; non, je n'ai jamais essayé; oui mais j'ai peur;
617;Wolves - Blue;58; Vous préférez Ferrari ou Lamborghini ?; Ferrari; Lamborghini; ni; J'aime les deux
618;Wolves - Blue;58; Vous aimez marcher sous la pluie ?; oui; non; seulement en été;
619;Wolves - Blue;58; L'infidélité est-elle un gros défaut ?; oui; non; oui, mais la tentation est parfois difficile à résister;
620;Wolves - Blue;58; Vous aimez les gâteaux au chocolat ?; oui; non; je ne les mange jamais;
621;Wolves - Blue;58; Aimes-tu la musique classique?; vraiment vraiment beaucoup; non, ça m'ennuie; suffisant; j'aime tous les genres musicaux
622;Wolves - Orange;60; Consultez-vous souvent l'horoscope ?; oui; non; rarement;
623;Wolves - Orange;60; Avez-vous un plat préféré ?; oui; non; je l'ai eu enfant;
624;Wolves - Orange;60; Mer ou montagne ?; mer; Montagne; je préfère la ville;
625;Wolves - Orange;60; Savez-vous comment changer un pneu de votre voiture en cas de crevaison ?; assurément; non; je n'ai jamais essayé;
626;Wolves - Orange;60; Vous souvenez-vous du nom du dernier livre que vous avez lu ?; oui; non; je ne lis pas de livres;
627;Wolves - Orange;60; Ils t'ont frappé avec la voiture mais tu n'es pas blessé, que fais-tu ?; je reste calme; je me mets en colère et je m'en vais; J'essaie de gagner de l'argent sur ce qui s'est passé;
628;Wolves - Orange;60; Vous découvrez le voleur qui braque votre maison, que faites-vous ?; Je vais appeler la police; je vais le laisser partir; Je devrais lui donner un coup de poing dans le nez;
629;Wolves - Orange;60; Vous avez été lésé, que faites-vous ?; je me venge; je ressens de la tristesse; je reste calme;
630;Wolves - Orange;60; Ils vous offrent beaucoup, que faites-vous ?; je dis à mes parents; je dis à mon partenaire; je dis à un ami;
631;Wolves - Orange;60; Le médecin refuse de vous rendre visite car il a oublié un engagement antérieur, que faites-vous ?;je commence à crier; Je prends un nouveau rendez-vous; je change de médecin;
632;Wolves - Orange;60; Si tu étais un pilote de F1, lequel de ces 3 aimerais-tu être ?; Prost; Ayrton Séné; Schumacher;
633;Wolves - Orange;60; Une énorme météorite est sur le point de tomber sur terre, que faites-vous ?; je panique; Je suis proche des gens que j'aime; je fais la fête entre amis;
634;Wolves - Orange;60; Lorsque vous participez à une course :; Je veux gagner à tout prix; Je veux juste donner le meilleur de moi-même; Je suis seulement intéressé à participer;
635;Wolves - Orange;60; Si tu étais un animal tu serais :; un chien; un chat; un lion;
636;Wolves - Orange;60; Si tu étais une fleur tu serais :; une tulipe; une rose; un tournesol;
637;Wolves - Orange;60; Si tu étais une saison tu serais :; le printemps; été; l'automne; l'hiver
638;Wolves - Orange;60; Si tu étais un fruit tu serais :; une pomme; une fraise; une pêche;
639;Wolves - Orange;60; Si tu étais un insecte tu serais :; une fourmi; une abeille; une coccinelle;
640;Wolves - Orange;60; Si tu étais un lieu tu serais :; océan; fleuve; un lac;
641;Lambs - Yellow;19; Préférez-vous une plage avec :; rochers; le sable; sable et cailloux;
642;Lambs - Yellow;19; Quelle arme choisiriez-vous parmi celles-ci ?; bouclier; lance; dague;
643;Lambs - Yellow;19; Lorsque vous voyez un clown, quelle émotion cela suscite-t-il en vous ?; craindre; Bonheur; indifférence;
644;Lambs - Yellow;19; Lequel de ces chiens préférez-vous ?; teckel; Grand danois; Bulldog anglais;
645;Lambs - Yellow;19; Lequel de ces chats préférez-vous ?; chat persan; Chat bengal; Chat Don Sphynx;
646;Lambs - Yellow;19; Lequel de ces éléments préférez-vous ?; Feu; l'eau; air;
647;Lambs - Yellow;19; Comment exprimez-vous votre colère ?; regard menaçant; indifférence; attitude irritante;
648;Lambs - Yellow;19; Comment évacuez-vous votre nervosité ?; debout seul; faire du sport; prendre un bain relaxant;
649;Lambs - Yellow;19; Ils te donnent un ticket pour des montagnes russes, tu fais quoi ?; J'invente une excuse; je l'accepte avec enthousiasme; je refuse poliment;
650;Lambs - Yellow;19; Votre ami vous dit qu'il a vu un OVNI, qu'en pensez-vous ?; Je pense qu'il a dit la vérité; je ris; je pense que c'est un mensonge;
651;Lambs - Yellow;19;Si votre ami exagère une situation que vous avez créée ensemble, que faites-vous ?; je le corrige; je ris; je fais semblant de rien;
652;Lambs - Yellow;19; Comment réagissez-vous lorsqu'on vous reproche des erreurs passées ?; Je m'en fiche; je suis nerveux; J'essaie d'expliquer mes raisons;
653;Lambs - Yellow;19; Lorsque vous n'aidez pas les autres, vous vous sentez...; égoïste; je ne ressens aucune émotion; prêt à les aider la prochaine fois;
654;Lambs - Yellow;19; Quand on vous fait du tort, vous réagissez comme ceci :; je me venge; j'abandonne; Je réfléchis à comment réagir;
655;Lambs - Yellow;19; Si votre meilleur ami vous confie un secret intime…; je le garde pour moi; je dis à tout le monde; Je le dis aux gens que j'aime;
656;Lambs - Yellow;19; Aimez-vous regarder des films émouvants?; oui; non; je préfère les films drôles;
657;Lambs - Yellow;19; Si un ami vous prête sa voiture pour quelques jours, comment la restituer ?; propre et bien rangé; avec plus d'essence que lorsqu'il me l'a donné; comment j'utilise habituellement le mien;
658;Lambs - Yellow;19; Chaque jour votre meilleur ami vous demande un prêt, comment réagissez-vous ?; je me mets en colère; je l'évite; je lui donne ce que je peux;
659;Lambs - Yellow;19;Vous avez essayé une robe dans une boutique mais vous ne l'aimez pas, que faites-vous ?; je le laisse sur une étagère; je le replie; je le donne aux vendeurs;
660;Lambs - Blue;17; Après avoir offensé un ami, que pensez-vous lorsque vous êtes seul ?; il le méritait; quand je le rencontre je m'excuse; je n'ai pas assez ventilé;
661;Lambs - Blue;17; Vous aimez complimenter vos amis ?; oui; pas beaucoup; suffisant;
662;Lambs - Blue;17; Une femme barman a tort de te rendre la monnaie, qu'en penses-tu ?; elle a mal compté; elle était distraite; elle voulait me baiser;
663;Lambs - Blue;17; Si votre copine est en retard, qu'en pensez-vous ?; c'est une personne grossière; quelque chose est arrivé; pas de problème, je suis généralement en retard;
664;Lambs - Blue;17; Un grand professeur m'excite :; grande estime; envie; indifférence;
665;Lambs - Blue;17; Un jeune homme qui a créé une grande entreprise était :; aidé par les parents; très chanceux; excellent;
666;Lambs - Blue;17; Préférez-vous les gens prudents ou sans préjugés ?; prudent; impartial; ni;
667;Lambs - Blue;17;Un ami a trahi votre confiance, qu'en pensez-vous ?; quelque chose d'étrange a dû se passer; je devais m'y attendre; ce n'était certainement pas sa faute;
668;Lambs - Blue;17; Si en classe un camarade de classe vous a demandé de passer la solution d'un devoir, qu'avez-vous fait ?; Je l'ai aidé; il pourrait étudier plus; j'avais l'habitude de l'aider mais ensuite je m'attendais à de l'aide de sa part la prochaine fois;
669;Lambs - Blue;17; À votre avis, les organismes de bienfaisance utilisent-ils bien l'argent qu'ils reçoivent?; oui; non, ils l'utilisent à des fins non caritatives; pas toujours;
670;Lambs - Blue;17; Votre équipe rivale s'en sort très mal en championnat, comment vous sentez-vous ?; Je suis très heureux; chacun a ce qu'il mérite; Je suis désolé car ils sont bons;
